year,round,type,institute,program,quota,category,gender,orank,crank
2017,7,"IIT","Indian Institute of Technology Roorkee","Chemistry (5 Years, Integrated Master of Science)","AI","OPEN","NA",7228,8601
2017,7,"IIT","Indian Institute of Technology Roorkee","Chemistry (5 Years, Integrated Master of Science)","AI","OPEN (PwD)","NA",266,266
2017,7,"IIT","Indian Institute of Technology Roorkee","Chemistry (5 Years, Integrated Master of Science)","AI","OBC-NCL","NA",3048,3681
2017,7,"IIT","Indian Institute of Technology Roorkee","Chemistry (5 Years, Integrated Master of Science)","AI","SC","NA",2209,2212
2017,7,"IIT","Indian Institute of Technology Roorkee","Chemistry (5 Years, Integrated Master of Science)","AI","ST","NA",1110,1118
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",2935,4582
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",107,107
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",1049,1435
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",38,53
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",524,789
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",97,213
2017,7,"IIT","Indian Institute of Technology Roorkee","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","NA",5,5
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",268,449
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",15,15
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",129,202
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",6,6
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",83,132
2017,7,"IIT","Indian Institute of Technology Roorkee","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",63,98
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",1099,1905
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",49,49
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",457,742
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",20,20
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",177,419
2017,7,"IIT","Indian Institute of Technology Roorkee","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",81,226
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",833,1406
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",37,37
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",413,617
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",230,381
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC (PwD)","NA",9,9
2017,7,"IIT","Indian Institute of Technology Roorkee","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",185,234
2017,7,"IIT","Indian Institute of Technology Roorkee","Engineering Physics (4 Years, Bachelor of Technology)","AI","OPEN","NA",2519,4037
2017,7,"IIT","Indian Institute of Technology Roorkee","Engineering Physics (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",174,174
2017,7,"IIT","Indian Institute of Technology Roorkee","Engineering Physics (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",1530,1832
2017,7,"IIT","Indian Institute of Technology Roorkee","Engineering Physics (4 Years, Bachelor of Technology)","AI","SC","NA",973,1226
2017,7,"IIT","Indian Institute of Technology Roorkee","Engineering Physics (4 Years, Bachelor of Technology)","AI","ST","NA",698,797
2017,7,"IIT","Indian Institute of Technology Roorkee","Geological Technology (5 Years, Integrated Master of Technology)","AI","OPEN","NA",5704,6900
2017,7,"IIT","Indian Institute of Technology Roorkee","Geological Technology (5 Years, Integrated Master of Technology)","AI","OBC-NCL","NA",2505,3289
2017,7,"IIT","Indian Institute of Technology Roorkee","Geological Technology (5 Years, Integrated Master of Technology)","AI","SC","NA",1814,1977
2017,7,"IIT","Indian Institute of Technology Roorkee","Geological Technology (5 Years, Integrated Master of Technology)","AI","ST","NA",1031,1042
2017,7,"IIT","Indian Institute of Technology Roorkee","Geophysical Technology (5 Years, Integrated Master of Technology)","AI","OPEN","NA",4806,6233
2017,7,"IIT","Indian Institute of Technology Roorkee","Geophysical Technology (5 Years, Integrated Master of Technology)","AI","OPEN (PwD)","NA",62,62
2017,7,"IIT","Indian Institute of Technology Roorkee","Geophysical Technology (5 Years, Integrated Master of Technology)","AI","OBC-NCL","NA",2284,2923
2017,7,"IIT","Indian Institute of Technology Roorkee","Geophysical Technology (5 Years, Integrated Master of Technology)","AI","SC","NA",1753,1863
2017,7,"IIT","Indian Institute of Technology Roorkee","Geophysical Technology (5 Years, Integrated Master of Technology)","AI","ST","NA",973,999
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",1616,2343
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",46,46
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",519,885
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",23,23
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",341,470
2017,7,"IIT","Indian Institute of Technology Roorkee","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",165,258
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",4310,5573
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",223,254
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",2106,2528
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",49,49
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",1256,1638
2017,7,"IIT","Indian Institute of Technology Roorkee","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",770,832
2017,7,"IIT","Indian Institute of Technology Roorkee","Physics (5 Years, Integrated Master of Science)","AI","OPEN","NA",6054,7160
2017,7,"IIT","Indian Institute of Technology Roorkee","Physics (5 Years, Integrated Master of Science)","AI","OBC-NCL","NA",2877,3370
2017,7,"IIT","Indian Institute of Technology Roorkee","Physics (5 Years, Integrated Master of Science)","AI","SC","NA",1619,1816
2017,7,"IIT","Indian Institute of Technology Roorkee","Physics (5 Years, Integrated Master of Science)","AI","ST","NA",960,1131
2017,7,"IIT","Indian Institute of Technology Roorkee","Polymer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",6088,7688
2017,7,"IIT","Indian Institute of Technology Roorkee","Polymer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",2584,3154
2017,7,"IIT","Indian Institute of Technology Roorkee","Polymer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",1660,1982
2017,7,"IIT","Indian Institute of Technology Roorkee","Polymer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",918,920
2017,7,"IIT","Indian Institute of Technology Roorkee","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",3866,4605
2017,7,"IIT","Indian Institute of Technology Roorkee","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",194,194
2017,7,"IIT","Indian Institute of Technology Roorkee","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",1697,2061
2017,7,"IIT","Indian Institute of Technology Roorkee","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",1211,1464
2017,7,"IIT","Indian Institute of Technology Roorkee","Production and Industrial Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",563,631
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geology (5 Years, Integrated Master of Technology)","AI","OPEN","NA",8704,10465
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geology (5 Years, Integrated Master of Technology)","AI","OBC-NCL","NA",3271,3556
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geology (5 Years, Integrated Master of Technology)","AI","SC","NA",1832,1965
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geology (5 Years, Integrated Master of Technology)","AI","ST","NA",725,725
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geophysics (5 Years, Integrated Master of Technology)","AI","OPEN","NA",9211,10565
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geophysics (5 Years, Integrated Master of Technology)","AI","OBC-NCL","NA",3152,3636
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geophysics (5 Years, Integrated Master of Technology)","AI","SC","NA",1929,2021
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Applied Geophysics (5 Years, Integrated Master of Technology)","AI","ST","NA",1033,1033
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",6710,8467
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",2549,2891
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",126,126
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",1386,1725
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",711,752
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",6426,8565
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",184,184
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",2242,2545
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",91,91
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",1142,1338
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",354,512
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",1350,3376
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",66,75
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",549,1257
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",28,28
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",404,835
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",255,477
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN","NA",3165,3570
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OPEN (PwD)","NA",34,34
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","OBC-NCL","NA",1254,1301
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","SC","NA",722,853
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","AI","ST","NA",574,574
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",4225,6408
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",137,215
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA",1094,2169
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL (PwD)","NA",68,68
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA",936,1234
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA",442,578
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA",3463,5742
2017,7,"IIT","Indian Institute of Technology (ISM) Dhanbad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA",93,93
